number,target_id,target_title,source_id,source_title
1,2182,Robot Carnival,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,3685,4-Day Weekend,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,6513,Ravex in Tezuka World,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,8936,Melody,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,2561,Captain Future,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,1490,Ginga Tetsudou Monogatari,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,34240,Shelter (Music),731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
1,4705,Tengen Toppa Gurren Lagann: Parallel Works,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem
4,38186,Bokutachi wa Benkyou ga Dekinai,39783,5-toubun no Hanayome ∬
2,43969,Kanojo mo Kanojo,39783,5-toubun no Hanayome ∬
2,40004,Bokutachi wa Benkyou ga Dekinai!,39783,5-toubun no Hanayome ∬
1,45613,Kawaii dake ja Nai Shikimori-san,39783,5-toubun no Hanayome ∬
1,40839,"Kanojo, Okarishimasu",39783,5-toubun no Hanayome ∬
1,48736,Sono Bisque Doll wa Koi wo Suru,39783,5-toubun no Hanayome ∬
51,20,Naruto,34572,Black Clover
44,31964,Boku no Hero Academia,34572,Black Clover
39,6702,Fairy Tail,34572,Black Clover
16,1735,Naruto: Shippuuden,34572,Black Clover
13,9919,Ao no Exorcist,34572,Black Clover
13,21,One Piece,34572,Black Clover
10,11061,Hunter x Hunter (2011),34572,Black Clover
10,269,Bleach,34572,Black Clover
5,23755,Nanatsu no Taizai,34572,Black Clover
4,45560,Orient,34572,Black Clover
2,21647,Tamako Love Story,35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me
1,30831,Kono Subarashii Sekai ni Shukufuku wo!,35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me
10,57,Beck,3702,Detroit Metal City
10,114,Sakigake!! Cromartie Koukou,3702,Detroit Metal City
6,227,FLCL,3702,Detroit Metal City
6,36873,Back Street Girls: Gokudolls,3702,Detroit Metal City
5,30240,Prison School,3702,Detroit Metal City
5,10216,"Yondemasu yo, Azazel-san. (TV)",3702,Detroit Metal City
4,5251,Angel Densetsu,3702,Detroit Metal City
4,8795,Panty & Stocking with Garterbelt,3702,Detroit Metal City
4,918,Gintama,3702,Detroit Metal City
3,1025,Kachou Ouji,3702,Detroit Metal City
140,2251,Baccano!,6746,Durarara!!
25,14467,K,6746,Durarara!!
20,31478,Bungou Stray Dogs,6746,Durarara!!
14,1535,Death Note,6746,Durarara!!
14,35889,Hakata Tonkotsu Ramens,6746,Durarara!!
14,10568,Kamisama no Memochou,6746,Durarara!!
14,46102,Odd Taxi,6746,Durarara!!
12,21603,Mekakucity Actors,6746,Durarara!!
10,24439,Kekkai Sensen,6746,Durarara!!
10,2025,Darker than Black: Kuro no Keiyakusha,6746,Durarara!!
34,1482,D.Gray-man,121,Fullmetal Alchemist
17,1536,Busou Renkin,121,Fullmetal Alchemist
12,2251,Baccano!,121,Fullmetal Alchemist
10,3588,Soul Eater,121,Fullmetal Alchemist
9,60,Chrno Crusade,121,Fullmetal Alchemist
7,1575,Code Geass: Hangyaku no Lelouch,121,Fullmetal Alchemist
7,30,Neon Genesis Evangelion,121,Fullmetal Alchemist
7,9919,Ao no Exorcist,121,Fullmetal Alchemist
4,6444,Tegamibachi,121,Fullmetal Alchemist
4,20,Naruto,121,Fullmetal Alchemist
51,31240,Re:Zero kara Hajimeru Isekai Seikatsu,30831,Kono Subarashii Sekai ni Shukufuku wo!
34,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,30831,Kono Subarashii Sekai ni Shukufuku wo!
30,38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,30831,Kono Subarashii Sekai ni Shukufuku wo!
26,41456,"Sentouin, Hakenshimasu!",30831,Kono Subarashii Sekai ni Shukufuku wo!
23,19815,No Game No Life,30831,Kono Subarashii Sekai ni Shukufuku wo!
19,35203,Isekai wa Smartphone to Tomo ni.,30831,Kono Subarashii Sekai ni Shukufuku wo!
17,39292,Princess Connect! Re:Dive,30831,Kono Subarashii Sekai ni Shukufuku wo!
14,11757,Sword Art Online,30831,Kono Subarashii Sekai ni Shukufuku wo!
13,37105,Grand Blue,30831,Kono Subarashii Sekai ni Shukufuku wo!
10,19369,Outbreak Company,30831,Kono Subarashii Sekai ni Shukufuku wo!
1,492,Armitage III: Dual-Matrix,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society
1,13601,Psycho-Pass,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society
1,2746,Vexille: 2077 Nihon Sakoku,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society
12,1562,Yamato Nadeshiko Shichihenge♥,8129,Kuragehime
11,322,Paradise Kiss,8129,Kuragehime
11,853,Ouran Koukou Host Club,8129,Kuragehime
4,6045,Kimi ni Todoke,8129,Kuragehime
4,7647,Arakawa Under the Bridge,8129,Kuragehime
4,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,8129,Kuragehime
4,1210,NHK ni Youkoso!,8129,Kuragehime
4,240,Genshiken,8129,Kuragehime
3,13759,Sakura-sou no Pet na Kanojo,8129,Kuragehime
2,120,Fruits Basket,8129,Kuragehime
3,4081,Natsume Yuujinchou,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
3,431,Howl no Ugoku Shiro,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
2,30123,Akagami no Shirayuki-hime,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,10408,Hotarubi no Mori e,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,457,Mushishi,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,36094,Hakumei to Mikochi,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,199,Sen to Chihiro no Kamikakushi,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,4551,Hakushaku to Yousei,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
1,5678,Kobato.,32902,Mahoutsukai no Yome: Hoshi Matsu Hito
28,1575,Code Geass: Hangyaku no Lelouch,2581,Mobile Suit Gundam 00
8,71,Full Metal Panic!,2581,Mobile Suit Gundam 00
4,22729,Aldnoah.Zero,2581,Mobile Suit Gundam 00
3,2904,Code Geass: Hangyaku no Lelouch R2,2581,Mobile Suit Gundam 00
3,3572,Macross F,2581,Mobile Suit Gundam 00
3,16668,Kakumeiki Valvrave,2581,Mobile Suit Gundam 00
2,90,Mobile Suit Gundam Wing,2581,Mobile Suit Gundam 00
2,12471,Eureka Seven AO,2581,Mobile Suit Gundam 00
2,30,Neon Genesis Evangelion,2581,Mobile Suit Gundam 00
2,820,Ginga Eiyuu Densetsu,2581,Mobile Suit Gundam 00
1,1,Cowboy Bebop,39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet
1,31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet
30,9756,Mahou Shoujo Madoka★Magica,721,Princess Tutu
13,440,Shoujo Kakumei Utena,721,Princess Tutu
6,122,Full Moon wo Sagashite,721,Princess Tutu
6,100,Shin Shirayuki-hime Densetsu Prétear,721,Princess Tutu
5,427,Kaleido Star,721,Princess Tutu
5,232,Cardcaptor Sakura,721,Princess Tutu
4,177,Tsubasa Chronicle,721,Princess Tutu
4,35503,Shoujo☆Kageki Revue Starlight,721,Princess Tutu
4,1946,Ashita no Nadja,721,Princess Tutu
3,327,Puchi Pri*Yucie,721,Princess Tutu
1,30276,One Punch Man,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,32648,Handa-kun,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,34134,One Punch Man 2nd Season,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,43692,Gokushufudou,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,32606,Onigiri,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,39590,Africa no Salaryman (TV),40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,32182,Mob Psycho 100,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,11843,Danshi Koukousei no Nichijou,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,37510,Mob Psycho 100 II,40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen
1,6772,Break Blade Movie 1: Kakusei no Toki,6336,Mobile Suit Gundam Unicorn
1,86,Mobile Suit Gundam ZZ,6336,Mobile Suit Gundam Unicorn
1,12029,Uchuu Senkan Yamato 2199,6336,Mobile Suit Gundam Unicorn
1,85,Mobile Suit Zeta Gundam,6336,Mobile Suit Gundam Unicorn
1,8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,6336,Mobile Suit Gundam Unicorn
1,31251,Mobile Suit Gundam: Iron-Blooded Orphans,6336,Mobile Suit Gundam Unicorn
1,237,Koukyoushihen Eureka Seven,6336,Mobile Suit Gundam Unicorn
1,87,Mobile Suit Gundam: Char's Counterattack,6336,Mobile Suit Gundam Unicorn
99,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,19815,No Game No Life
55,11757,Sword Art Online,19815,No Game No Life
33,34933,Kakegurui,19815,No Game No Life
28,17265,Log Horizon,19815,No Game No Life
27,1575,Code Geass: Hangyaku no Lelouch,19815,No Game No Life
23,1535,Death Note,19815,No Game No Life
23,30831,Kono Subarashii Sekai ni Shukufuku wo!,19815,No Game No Life
20,29803,Overlord,19815,No Game No Life
13,28223,Death Parade,19815,No Game No Life
12,28171,Shokugeki no Souma,19815,No Game No Life
1,8247,Bleach Movie 4: Jigoku-hen,4155,One Piece Film: Strong World
1,14513,Magi: The Labyrinth of Magic,4155,One Piece Film: Strong World
1,34572,Black Clover,4155,One Piece Film: Strong World
1,10589,Naruto: Shippuuden Movie 5 - Blood Prison,4155,One Piece Film: Strong World
1,30778,Fairy Tail Movie 2: Dragon Cry,4155,One Piece Film: Strong World
38,4224,Toradora!,13759,Sakura-sou no Pet na Kanojo
36,21405,Bokura wa Minna Kawai-sou,13759,Sakura-sou no Pet na Kanojo
16,14741,Chuunibyou demo Koi ga Shitai!,13759,Sakura-sou no Pet na Kanojo
14,40904,Bokutachi no Remake,13759,Sakura-sou no Pet na Kanojo
13,23273,Shigatsu wa Kimi no Uso,13759,Sakura-sou no Pet na Kanojo
13,16,Hachimitsu to Clover,13759,Sakura-sou no Pet na Kanojo
11,23277,Saenai Heroine no Sodatekata,13759,Sakura-sou no Pet na Kanojo
10,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,13759,Sakura-sou no Pet na Kanojo
10,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,13759,Sakura-sou no Pet na Kanojo
9,17895,Golden Time,13759,Sakura-sou no Pet na Kanojo
1,10396,Ben-To,32282,Shokugeki no Souma: Ni no Sara
1,31636,Dagashi Kashi,32282,Shokugeki no Souma: Ni no Sara
1,28,Yakitate!! Japan,32282,Shokugeki no Souma: Ni no Sara
1,31964,Boku no Hero Academia,32282,Shokugeki no Souma: Ni no Sara
1,33486,Boku no Hero Academia 2nd Season,32282,Shokugeki no Souma: Ni no Sara
1,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,32282,Shokugeki no Souma: Ni no Sara
65,1195,Zero no Tsukaima,4224,Toradora!
53,2034,Lovely★Complex,4224,Toradora!
38,13759,Sakura-sou no Pet na Kanojo,4224,Toradora!
36,17895,Golden Time,4224,Toradora!
28,2167,Clannad,4224,Toradora!
27,18897,Nisekoi,4224,Toradora!
27,14741,Chuunibyou demo Koi ga Shitai!,4224,Toradora!
24,355,Shakugan no Shana,4224,Toradora!
22,14227,Tonari no Kaibutsu-kun,4224,Toradora!
22,7769,Ookami-san to Shichinin no Nakama-tachi,4224,Toradora!
1,4918,xxxHOLiC: Shunmuki,4938,Tsubasa: Shunraiki
1,13667,Naruto: Shippuuden Movie 6 - Road to Ninja,4938,Tsubasa: Shunraiki
1,150,Blood+,4938,Tsubasa: Shunraiki
1,8311,Tegamibachi Reverse,4938,Tsubasa: Shunraiki
1,21639,Yu☆Gi☆Oh! Arc-V,4938,Tsubasa: Shunraiki
1,22535,Kiseijuu: Sei no Kakuritsu,28025,Tsukimonogatari
1,19703,Kyousou Giga (TV),34076,Uchouten Kazoku 2
1,34537,Yoru wa Mijikashi Arukeyo Otome,34076,Uchouten Kazoku 2
1,7785,Yojouhan Shinwa Taikei,34076,Uchouten Kazoku 2
2,6746,Durarara!!,3901,Baccano! Specials
1,2251,Baccano!,3901,Baccano! Specials
38,20583,Haikyuu!!,18689,Diamond no Ace
11,2159,Ookiku Furikabutte,18689,Diamond no Ace
9,627,Major S1,18689,Diamond no Ace
8,11771,Kuroko no Basket,18689,Diamond no Ace
6,18179,Yowamushi Pedal,18689,Diamond no Ace
4,5941,Cross Game,18689,Diamond no Ace
3,49052,Ao Ashi,18689,Diamond no Ace
3,5040,One Outs,18689,Diamond no Ace
3,32494,Days (TV),18689,Diamond no Ace
3,170,Slam Dunk,18689,Diamond no Ace
1,35626,Yao Shen Ji,42497,Douluo Dalu: Qian Hua Xi Jin
1,251,Kyou kara Maou!,30370,Akatsuki no Yona OVA
1,35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,30370,Akatsuki no Yona OVA
1,27633,Gekkan Shoujo Nozaki-kun Specials,30370,Akatsuki no Yona OVA
37,245,Great Teacher Onizuka,24833,Ansatsu Kyoushitsu
28,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),24833,Ansatsu Kyoushitsu
28,31964,Boku no Hero Academia,24833,Ansatsu Kyoushitsu
25,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,24833,Ansatsu Kyoushitsu
16,6547,Angel Beats!,24833,Ansatsu Kyoushitsu
10,29589,Denpa Kyoushi (TV),24833,Ansatsu Kyoushitsu
8,6347,Baka to Test to Shoukanjuu,24833,Ansatsu Kyoushitsu
7,19429,Akuma no Riddle,24833,Ansatsu Kyoushitsu
6,918,Gintama,24833,Ansatsu Kyoushitsu
6,22199,Akame ga Kill!,24833,Ansatsu Kyoushitsu
1,35626,Yao Shen Ji,37822,Douluo Dalu: Jingying Sai
1,36491,Doupo Cangqiong,37822,Douluo Dalu: Jingying Sai
1,1090,Mobile Suit Gundam I,3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture
1,1089,Macross: Do You Remember Love?,3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture
14,11061,Hunter x Hunter (2011),20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
4,31580,Ajin,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
4,10588,Persona 4 the Animation,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
3,10087,Fate/Zero,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
3,967,Hokuto no Ken,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
3,154,Shaman King,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
2,21,One Piece,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
2,1468,Baoh Raihousha,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
2,813,Dragon Ball Z,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
2,392,Yuu☆Yuu☆Hakusho,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
11,709,Mujin Wakusei Survive,39198,Kanata no Astra
5,28497,Rokka no Yuusha,39198,Kanata no Astra
4,12029,Uchuu Senkan Yamato 2199,39198,Kanata no Astra
4,37779,Yakusoku no Neverland,39198,Kanata no Astra
4,593,Mugen no Ryvius,39198,Kanata no Astra
3,37914,Chikyuugai Shounen Shoujo,39198,Kanata no Astra
3,38691,Dr. Stone,39198,Kanata no Astra
3,1901,11-nin Iru!,39198,Kanata no Astra
2,41619,Munou na Nana,39198,Kanata no Astra
2,38707,RobiHachi,39198,Kanata no Astra
3,416,Kurenai no Buta,16662,Kaze Tachinu
2,15227,Kono Sekai no Katasumi ni,16662,Kaze Tachinu
2,578,Hotaru no Haka,16662,Kaze Tachinu
2,32948,Fune wo Amu,16662,Kaze Tachinu
1,585,Mimi wo Sumaseba,16662,Kaze Tachinu
1,23987,Sarusuberi: Miss Hokusai,16662,Kaze Tachinu
1,33352,Violet Evergarden,16662,Kaze Tachinu
1,28735,Shouwa Genroku Rakugo Shinjuu,16662,Kaze Tachinu
1,12355,Ookami Kodomo no Ame to Yuki,16662,Kaze Tachinu
1,2236,Toki wo Kakeru Shoujo,16662,Kaze Tachinu
1,16916,Kuroko no Basket: Tip Off,31051,Kuroko no Basket: Saikou no Present Desu
90,1535,Death Note,23283,Zankyou no Terror
24,5630,Higashi no Eden,23283,Zankyou no Terror
17,13601,Psycho-Pass,23283,Zankyou no Terror
17,32827,B: The Beginning,23283,Zankyou no Terror
14,1575,Code Geass: Hangyaku no Lelouch,23283,Zankyou no Terror
13,19,Monster,23283,Zankyou no Terror
9,9253,Steins;Gate,23283,Zankyou no Terror
9,28621,Subete ga F ni Naru,23283,Zankyou no Terror
9,31043,Boku dake ga Inai Machi,23283,Zankyou no Terror
7,31798,Kiznaiver,23283,Zankyou no Terror
8,160,"Ima, Soko ni Iru Boku",302,Mirai Shounen Conan
7,513,Tenkuu no Shiro Laputa,302,Mirai Shounen Conan
3,1251,Fushigi no Umi no Nadia,302,Mirai Shounen Conan
2,80,Mobile Suit Gundam,302,Mirai Shounen Conan
1,2254,Sentou Mecha Xabungle,302,Mirai Shounen Conan
1,34712,Kujira no Kora wa Sajou ni Utau,302,Mirai Shounen Conan
1,572,Kaze no Tani no Nausicaä,302,Mirai Shounen Conan
1,757,Kaze wo Mita Shounen,302,Mirai Shounen Conan
1,708,Patapata Hikousen no Bouken,302,Mirai Shounen Conan
1,34541,Mary to Majo no Hana,302,Mirai Shounen Conan
3,1575,Code Geass: Hangyaku no Lelouch,3927,Mobile Suit Gundam 00 Second Season
2,85,Mobile Suit Zeta Gundam,3927,Mobile Suit Gundam 00 Second Season
2,3972,Yu☆Gi☆Oh! 5D's,3927,Mobile Suit Gundam 00 Second Season
1,2158,Terra e... (TV),3927,Mobile Suit Gundam 00 Second Season
1,15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,3927,Mobile Suit Gundam 00 Second Season
1,269,Bleach,3927,Mobile Suit Gundam 00 Second Season
1,1915,Mahou Shoujo Lyrical Nanoha StrikerS,3927,Mobile Suit Gundam 00 Second Season
1,1535,Death Note,3927,Mobile Suit Gundam 00 Second Season
1,2582,Soukou Kihei Votoms,3927,Mobile Suit Gundam 00 Second Season
1,561,Sakura Taisen,3927,Mobile Suit Gundam 00 Second Season
2,6702,Fairy Tail,9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2
1,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2
18,7054,Kaichou wa Maid-sama!,4722,Skip Beat!
17,1974,Glass no Kamen (2005),4722,Skip Beat!
12,853,Ouran Koukou Host Club,4722,Skip Beat!
12,1562,Yamato Nadeshiko Shichihenge♥,4722,Skip Beat!
8,2034,Lovely★Complex,4722,Skip Beat!
7,877,Nana,4722,Skip Beat!
7,3470,Special A,4722,Skip Beat!
6,427,Kaleido Star,4722,Skip Beat!
6,25013,Akatsuki no Yona,4722,Skip Beat!
6,10321,Uta no☆Prince-sama♪ Maji Love 1000%,4722,Skip Beat!
28,35639,Just Because!,34822,Tsuki ga Kirei
9,1689,Byousoku 5 Centimeter,34822,Tsuki ga Kirei
6,6045,Kimi ni Todoke,34822,Tsuki ga Kirei
6,34902,Tsurezure Children,34822,Tsuki ga Kirei
5,41389,Tonikaku Kawaii,34822,Tsuki ga Kirei
5,8426,Hourou Musuko,34822,Tsuki ga Kirei
4,21327,Isshuukan Friends.,34822,Tsuki ga Kirei
4,2476,School Days,34822,Tsuki ga Kirei
4,32281,Kimi no Na wa.,34822,Tsuki ga Kirei
4,4224,Toradora!,34822,Tsuki ga Kirei
1,2001,Tengen Toppa Gurren Lagann,1382,Yuusha-Ou GaoGaiGar Final
1,8666,Mazinkaiser SKL,1382,Yuusha-Ou GaoGaiGar Final
1,2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,1382,Yuusha-Ou GaoGaiGar Final
2,24833,Ansatsu Kyoushitsu,36456,Boku no Hero Academia 3rd Season
2,11061,Hunter x Hunter (2011),36456,Boku no Hero Academia 3rd Season
1,34134,One Punch Man 2nd Season,36456,Boku no Hero Academia 3rd Season
1,34443,Baki,36456,Boku no Hero Academia 3rd Season
1,20,Naruto,36456,Boku no Hero Academia 3rd Season
1,20583,Haikyuu!!,36456,Boku no Hero Academia 3rd Season
1,479,Ueki no Housoku,36456,Boku no Hero Academia 3rd Season
1,35044,Tu Bian Ying Xiong Leaf,36456,Boku no Hero Academia 3rd Season
1,9941,Tiger & Bunny,36456,Boku no Hero Academia 3rd Season
1,32951,Rokudenashi Majutsu Koushi to Akashic Records,36456,Boku no Hero Academia 3rd Season
11,3001,Moyashimon,16918,Gin no Saji
11,22789,Barakamon,16918,Gin no Saji
6,28171,Shokugeki no Souma,16918,Gin no Saji
6,12431,Uchuu Kyoudai,16918,Gin no Saji
4,5114,Fullmetal Alchemist: Brotherhood,16918,Gin no Saji
4,6956,Working!!,16918,Gin no Saji
4,16,Hachimitsu to Clover,16918,Gin no Saji
4,17549,Non Non Biyori,16918,Gin no Saji
3,4081,Natsume Yuujinchou,16918,Gin no Saji
3,12883,Tsuritama,16918,Gin no Saji
1,2922,Ashita no Joe 2 (Movie),12069,Hajime no Ippo: Boxer no Kobushi
1,19973,Ashita no Joe Pilots,12069,Hajime no Ippo: Boxer no Kobushi
75,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,12189,Hyouka
38,8425,Gosick,12189,Hyouka
26,849,Suzumiya Haruhi no Yuuutsu,12189,Hyouka
20,11887,Kokoro Connect,12189,Hyouka
12,2167,Clannad,12189,Hyouka
12,14741,Chuunibyou demo Koi ga Shitai!,12189,Hyouka
11,30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,12189,Hyouka
10,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),12189,Hyouka
10,10568,Kamisama no Memochou,12189,Hyouka
9,32093,Tanaka-kun wa Itsumo Kedaruge,12189,Hyouka
1,21877,High Score Girl,38993,Karakai Jouzu no Takagi-san 2
1,18897,Nisekoi,38993,Karakai Jouzu no Takagi-san 2
1,34984,Koi wa Ameagari no You ni,38993,Karakai Jouzu no Takagi-san 2
1,6045,Kimi ni Todoke,38993,Karakai Jouzu no Takagi-san 2
1,42361,"Ijiranaide, Nagatoro-san",38993,Karakai Jouzu no Takagi-san 2
83,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,6547,Angel Beats!
81,28999,Charlotte,6547,Angel Beats!
63,2167,Clannad,6547,Angel Beats!
57,849,Suzumiya Haruhi no Yuuutsu,6547,Angel Beats!
34,28223,Death Parade,6547,Angel Beats!
30,27775,Plastic Memories,6547,Angel Beats!
29,4181,Clannad: After Story,6547,Angel Beats!
26,13655,Little Busters!,6547,Angel Beats!
18,23273,Shigatsu wa Kimi no Uso,6547,Angel Beats!
16,24833,Ansatsu Kyoushitsu,6547,Angel Beats!
47,5682,Phantom: Requiem for the Phantom,2025,Darker than Black: Kuro no Keiyakusha
17,68,Black Cat (TV),2025,Darker than Black: Kuro no Keiyakusha
16,1,Cowboy Bebop,2025,Darker than Black: Kuro no Keiyakusha
15,1575,Code Geass: Hangyaku no Lelouch,2025,Darker than Black: Kuro no Keiyakusha
14,13601,Psycho-Pass,2025,Darker than Black: Kuro no Keiyakusha
12,1691,Kaze no Stigma,2025,Darker than Black: Kuro no Keiyakusha
12,5630,Higashi no Eden,2025,Darker than Black: Kuro no Keiyakusha
12,7,Witch Hunter Robin,2025,Darker than Black: Kuro no Keiyakusha
11,1535,Death Note,2025,Darker than Black: Kuro no Keiyakusha
11,20689,Hamatora The Animation,2025,Darker than Black: Kuro no Keiyakusha
17,10800,Chihayafuru,135,Hikaru no Go
7,481,Yu☆Gi☆Oh! Duel Monsters,135,Hikaru no Go
5,263,Hajime no Ippo,135,Hikaru no Go
5,5671,Saki,135,Hikaru no Go
5,2562,Shion no Ou,135,Hikaru no Go
4,1535,Death Note,135,Hikaru no Go
4,31646,3-gatsu no Lion,135,Hikaru no Go
4,1974,Glass no Kamen (2005),135,Hikaru no Go
3,506,Glass no Kamen,135,Hikaru no Go
3,476,Ginban Kaleidoscope,135,Hikaru no Go
1,12361,Track City,15059,Initial D Fifth Stage
1,5028,Major S5,15059,Initial D Fifth Stage
1,1,Cowboy Bebop,15059,Initial D Fifth Stage
1,6675,Redline,15059,Initial D Fifth Stage
36,20507,Noragami,14713,Kamisama Hajimemashita
32,11013,Inu x Boku SS,14713,Kamisama Hajimemashita
31,249,InuYasha,14713,Kamisama Hajimemashita
28,120,Fruits Basket,14713,Kamisama Hajimemashita
18,7054,Kaichou wa Maid-sama!,14713,Kamisama Hajimemashita
18,38680,Fruits Basket 1st Season,14713,Kamisama Hajimemashita
12,20457,"Inari, Konkon, Koi Iroha.",14713,Kamisama Hajimemashita
11,36754,Kakuriyo no Yadomeshi,14713,Kamisama Hajimemashita
11,8476,Otome Youkai Zakuro,14713,Kamisama Hajimemashita
9,853,Ouran Koukou Host Club,14713,Kamisama Hajimemashita
131,20583,Haikyuu!!,11771,Kuroko no Basket
31,18507,Free!,11771,Kuroko no Basket
26,170,Slam Dunk,11771,Kuroko no Basket
15,22,Tennis no Ouji-sama,11771,Kuroko no Basket
8,18179,Yowamushi Pedal,11771,Kuroko no Basket
8,15,Eyeshield 21,11771,Kuroko no Basket
8,37403,Ahiru no Sora,11771,Kuroko no Basket
8,18689,Diamond no Ace,11771,Kuroko no Basket
7,292,Dear Boys,11771,Kuroko no Basket
6,2159,Ookiku Furikabutte,11771,Kuroko no Basket
1,41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,31658,Kuroko no Basket Movie 4: Last Game
1,20583,Haikyuu!!,31658,Kuroko no Basket Movie 4: Last Game
3,5530,Pandora Hearts,22145,Kuroshitsuji: Book of Circus
